newsid	newwords	covertitle
160264972	全球疫情:8	从1000万到1个亿，增长周期越来越短！曾光：全球疫情2021年更加严峻！
160264655	不良网站:6,成人网站:5	不只是成人网站，这2类“不良网站”危害也很大，建议及时停手
160264685	旅行者2号:13	185亿公里外，旅行者2号将重要数据传回，连科学家也无能为力
160264841	闪闪惹人:10,试试闪闪:10,爱的亮片裙:10,惹人爱的:10,美的没道理:10	试试闪闪惹人爱的亮片裙，真是美的没道理！
160265007	高位站岗:4	楼市房价会下跌吗？很不好说，但盲目买房可能会高位站岗
160264851	英雄海报:4	老玩家都遗忘的英雄海报，诸葛亮周瑜红蓝cp，虞姬全身像谁见过？
160264594	蒸年糕:9	过年蒸年糕，用冷水还是热水，老妈30多年经验，软糯香甜零失败
160264768	名人明星:4	我的电视生涯：名人明星零距离
160264719	冷链食品:7,进口冷链:6	@银川人，购买区外进口冷链食品须在送达前24小时报备！
160264744	独立战争:7,希腊独立:6	希腊独立战争200周年盛大阅兵 查尔斯王子、普京、马克龙获邀出席
160264770	聊天机器人:4	AI聊天机器人让逝者复活；微信群可以发专属红包
160265227	违纪通报:4	鹤壁高中“最严违纪通报”，校长：方法欠妥，本意是让学生更专注
160264891	价格上涨:6	价格上涨至3090元！天玑800U+66W快充，分销商真敢要价！
160264815	青春活力:10,清新靓丽:10,关晓彤人气:10,小花旦写真集:10,人气小花旦:10	关晓彤人气小花旦写真集：清新靓丽、青春活力！
160264878	亿美元:6	乳腺癌药物市场2029年预计达477亿美元，CDK4/6抑制剂或成最大赢家！
160264971	副总裁一行:5	光大水务集团王冠平副总裁一行莅临沃交科技考察交流
160264779	穿上短裙:10,显高显瘦:10	是时候穿上短裙了，时髦又显高显瘦！
160264976	怀孕期间:4	怀孕期间可以吃萝卜吗
160264981	国际会议组织:5,大湖区国际会议:4	非洲大湖区国际会议组织敦促中非武装团体立即停火
160264986	保护心血管:4,胰岛素敏感性:4	非诺贝特：降甘油三酯调脂，增强胰岛素敏感性，保护心血管和肾脏
160264991	预告片中:5	电影《博物馆奇妙夜3》：精彩之处尽在预告片中
160264819	挤痘痘:6	陈翔发文否认出轨，夜会只为挤痘痘，网友：p图都歪了还狡辩
160264824	全自动机枪:4	李鸿章初次见全自动机枪，没有问价却透了底，英国人听后沉默!
160265046	核酸检测:43,检测价格:19,纳入医保:12,医保报销:5,价格下调:4	多地核酸检测价格下调，超10个省市纳入医保报销
160264880	抗议农民:4	抗议持续！抗议农民绝食一天，印度政府切断首都附近多地网络
160265126	寻找第二地球:7	玛雅文明预言的世界末日出错，为何科学家还在急着寻找第二地球?
160264883	带货排名:8	明星最新带货排名揭晓：比杨幂还带货的80后女星是谁?
160264884	丁香妈妈:15	招聘 | 薪资到位，成长到位，福利到位，丁香妈妈就差你啦！
160264949	长跑家:6	专访《我与地坛》原型人物、长跑家李燕琨:  “因为这园子，我们感恩命运”
160264979	放进冰箱:7	食物放进冰箱就“万事大吉”?非也，4种食物，劝你趁早拿出来
160265141	2020年度:4,中国好大夫:4	重磅发布！2020年度「中国好大夫榜」
160265262	数控车床电气:5,与维修:5,电气控制:5,维修实训:4,控制与:4	数控车床电气控制与维修实训台
160264989	父亲葬礼:4	66岁成龙身价上亿，两位亲生哥哥日子紧凑，直到父亲葬礼才相识
160264930	提高普高率:7,教育焦虑:5	大幅提高普高率，能解决教育焦虑和内卷化吗？
160264965	账号共享:4	魔兽世界：爬塔难度将账号共享，格里恩随从增强，法夜削弱
160264985	很难立足:6	价格跌至3499！拥有麒麟985+40W快充加持，却很难立足于市场
160265119	免费保姆:4	58岁大姐：给儿子做了五年免费保姆，我才看清晚年的真正归宿
160265231	楼市房价:4	楼市房价虚高吗？专家：水分不低于30，空置率居高不下
160265145	一套搞定:4	宝宝过年新装备，吃饭、喝水一套搞定，有颜有品超低价
160265291	天战甲:5	铠绛天战甲模型预览，抢双兰情人节档期，玩家怒吼天美回炉重造
160265008	货物列车:8,中越边境:4,跨境货物:4,消毒系统:4	跨境货物列车怎么消毒？中越边境有套专业消毒系统
160265195	次元耳环:7	DNF：首个被嫌弃的三幻神？次元耳环怎么啦，瘦死的骆驼比马大
160265306	林肯计划:5,国会骚乱:5	朱利安尼称“林肯计划”帮助组织了国会骚乱，被班农当面“斥责”一顿
160265210	outz:8	希腊著名电商Skroutz进军快递行业，打通商品交易“最后一环”
160265357	外星婴儿:10	墨西哥曾发现的“外星婴儿”，照片清晰，事实真是这样吗
160265118	亿年前:4	有证据!数十亿年前，就有比地球文明更早的外星人存在
160265138	美容医学:7,设置美容:5,二级学科:5,医学专业:4,未设置:4	医美专业进大学？教育部回应：为二级学科，未设置美容医学专业
160265331	推理游戏:9,剧本杀:7	推理游戏“剧本杀”狂热
160265367	位市民:4	最新通报！乐清14位市民网购奶枣！浙江已检出9份奶枣阳性
160265255	内环化反:5,立体选择性:4	进展|Au(111)表面上功能分子FeF(20)TPP的手性自组装和立体选择性内环化反应
160265275	净水器行业:6	安吉尔质量问题频出净水器行业屡遭诟病
160265300	风魔龙:5,伤害记录:5	原神：甘雨最高伤害记录，一箭总计26万，一箭秒杀风魔龙！
160265149	义诊活动:7,生长发育:7,儿童生长:4	中大医院儿科开展儿童生长发育迎新年义诊活动
160265370	追郭晓冬:4	陈丽莎倒追郭晓冬，和他在农村办婚礼!爱你不需要礼物，没有要求
160265351	谋士之首:5	他才是曹操5大谋士之首，曹操对他很信任，不是郭嘉!
160265492	中车电动:7,乘用车体系:5	中车电动新一代AMT电驱获乘用车体系整车厂认证
160265239	皮克桃:17	除白晶晶外，还有17款新皮肤上架！但这款免费皮肤皮克桃却拿不到
160265511	游戏机制:5	LOL：Theshy被指利用漏洞取胜，胜之不武，有没有可能是游戏机制
160265516	狂暴战:21	魔兽世界：从DPS标杆到“下水道”，TBC狂暴战究竟经历了什么？
160265521	疑似病例:7	1月28日北京新增1例本地新冠肺炎确诊病例和1例疑似病例
160265556	接种疫苗:5,安排年夜饭:4	优先接种疫苗、发放补贴、安排年夜饭……为鼓励就地过年，全国各地各显其招
160265597	第一功臣:4	作为曹魏第一功臣的荀彧，为何没有蜀汉第一功臣诸葛亮名气大
160265655	营养均衡:4	原创让我们不可抗拒的美味营养均衡饺子DIY篇
160265263	老人孩子:5	快过年了，教你炸蜂蜜大麻花，酥软香甜易消化，老人孩子都爱吃
160265675	地方官:7	为什么当官都喜欢当“地方官”？这几点优势实在太诱惑人了
160265700	天玑820:5	vivo S7t换芯天玑820上架，爆料称骁龙765G已售罄停产
160265607	丁丁骨:16	人类为何会失去“丁丁骨”，是好事还坏事?奇怪的知识又增加了
160265627	一体化示范区:4,城乡一体化:4,违法占地:4,项目涉嫌:4,涉嫌违法:4	焦作城乡一体化示范区一项目涉嫌违法占地，大面积黄土裸露污染环境
160265632	党员冬训:4	敦煌市“三个注重”抓实党员冬训
160265641	婚后不育:5,原因何在:4	结婚似“入地狱”？林志玲秒变“大妈”，婚后不育原因何在
160265775	沙姜焗鸡煲:5	沙姜焗鸡煲，广东很好吃的一道美食，吃过它的人都说香
160265716	皮肤护理:5	高情商出轨?罗志祥完美时间管理，陈翔：我只是去做皮肤护理
160265795	500万:4	足协发话有作用!曝恒大两主力接受500万，昔日功勋无缘回归
160265369	冰上直播:4	冰上直播，还是搜狐张朝阳会玩
160265378	古代秀才:5	古代秀才：走向成功的起点?
160265692	主站系统:4,调配一体化:4	天津公司打造适配国网新战略“调配一体化”主站系统
160265820	征服中国:4	此国曾想征服中国,发现不是中国的对手,结果用了一招迂回战术
160265388	多年高血压:4	多年高血压，降低后突然猝死，专家：这不是痊愈，可能是更严重了
160265737	开挂人生:4	中华儿女的开挂人生!17岁谷爱凌再创中国历史，入籍后荣誉一览
160265398	秦岚穿:4,拼色套装:4	秦岚穿拼色套装青春感扑面 机场小跑马尾辫飞舞
160265414	网络开发:13	网络开发员养成记：如何设计一个自己的网站?
160265424	自杀式社交:4	“自杀式社交”引热议：不是嘴太快，而是心太坏
160265473	黄金养生期:4	医生劝告：女人50岁后，抓住“黄金养生期”，更年期或能舒服度过
160265761	相关板块:6,春节相关:6	如何布局2021年春节相关板块？(解读四个与春节最相关板块)
160265837	手指堵住:7,堵住枪口:5	电影里用手指堵住枪口，子弹真的就无法射出了吗?结果出乎意料
160265771	合成大西瓜:5	还在玩合成大西瓜？现在已经开始流行串珠子了
160265940	方法简单:4	鲜甜冬瓜糖，制作方法简单零失败，比肉还美味
160265877	百度输入法:7	持续AI赋能，百度输入法推出重磅功能，这些你都试了吗?
160265980	免疫力下降:9	免疫力下降，有哪些共同的特征？激活免疫力，医生教你方法
160265995	星形胶质:25,胶质细胞:23	研究发现前额叶皮层中神经元和星形胶质细胞间GABA能功能单元
160265528	充满生机:11,穿上显得:11,显得充满:11,生机赏心悦目:11,适合夏天:11,绿色连衣裙:11	绿色连衣裙很适合夏天，穿上显得充满生机赏心悦目
160265957	健康证明:5,提供健康:5	网购平台出现活体动物盲盒，有卖家无法提供健康证明且称不予退换
160265543	以色列狙击手:5	以色列狙击手出动，在戈兰高地射杀叙利亚士兵，美军疯狂盗油
160266025	线教育:22	在线教育是虚假繁荣还是一出好戏？
160265614	氧气增多:7	氧气增多造成的危害,远大于二氧化碳,人类甚至因此灭亡
160266012	衰老细胞:12,谷氨酰胺分解:6,抑制谷氨酰胺:4	Science|抑制谷氨酰胺分解清除衰老细胞并改善症状
160266022	亿债券:4	百亿债券陡增变数！已有8只违约，千亿巨头子公司又遭立案调查
160266032	万物密码:5	万物密码：隐藏人类身上的神秘数字，1618，难道我们是被设计的?
160265573	美国以色列:11	伊朗和美国以色列是两种文明的尖锐对立和冲突
160265689	西方著作:4	明末天主柱石杨廷筠：休妾入天主教，计划译7000余部西方著作
160266052	牛仔外套:19	31岁陈小纭穿牛仔外套搭短裙，身材纤细腿又长，“浪姐2”真会选
160265648	骨质疏松药:4,让子弹飞一会儿:4,药吃:4	原创骨质疏松药吃了半年没效果，该换药了？医生辟谣：让子弹飞一会儿
160266057	古地道:7	河南75岁老人在自家挖通宋代古地道，里面都存放着哪些东西?
160265698	宇宙中:7	宇宙中最大的物体是什么
160266077	水螅虫:4	一类像笔海洋生物，仿佛落在海洋中羽毛笔，却是众多水螅虫群居所
160266102	糖醋鸡丁:6	家常糖醋鸡丁，简单易学，酸甜可口，过年你可以露一手了!
160265789	妹妹孙芸芸:5,姐姐孙莹莹:5	台湾名媛姐妹花：姐姐孙莹莹二结二离，妹妹孙芸芸活成偶像剧女主
160265799	剑魂老哥:7	DNF：剑魂老哥表演绝活，一发入魂神话完美毕业，打开背包却哭了
160265809	中年男人:6	中年男人，遇到婚外异性，心动了?先反问自己4个问题，再做选择
160265753	嫪毐叛乱:12	嫪毐叛乱背后，隐藏着复杂的政治斗争
160265814	龙王鱼:6	“龙王鱼”被人类捕获，体长达6米，住在深海可以感知地震
160265783	务工人员:7	红旗渠关于对外地留安务工人员提供免票优惠的公告
160265871	官僚士族:5	从曹丕、孙权、刘备的皇家婚姻，看官僚士族的影响力!
160266112	福特猛禽:4,皮卡车型:4	长城新款皮卡车型，搭载了20T，输出197马力，不输福特猛禽
160265864	亿年前:6	考古学家发现5亿年前壁画，当时处于寒武纪，是谁在画画
160265863	球衣销量:7	不是超巨，球衣销量却居高不下!一个是姚明老大哥，一个是亚洲骄傲?
160266172	比武审判:10	比武审判,在我国历史上也实施过,并铸就一强国
160266095	一线女:5,女明星:5	演员公会发布明星一二三线榜单，杨超越为一线女明星，她有啥作品
160266100	太阳系中:10	盘点太阳系中十大行星的“吉尼斯”记录!
160265961	养猪流:9	养猪流最怕这个T3级别的英雄，九天狐：高端局玩养猪流就是送分！
160265966	弱势职业:6	魔兽世界：弱势职业全面加强，法夜小兵“重削”，追赶机制完善了
160266011	新媒体运营:5,全媒体时代:4	全媒体时代国有企业新媒体运营创新的路径选择
160266140	古代农民:10	明明穷得都揭不开锅了，为何古代农民还要拼命生娃?
160266036	植物油燃料:10	植物油燃料到冬天会冻吗
160265894	运动套装:4	20TLED尾灯M运动套装，百公里油耗仅61L，来看宝马B级悍将
160266170	三大运营商:8	中国三大运营商3月9日在美国退市，外交部多次反对美方决定
160265913	亿美元:6	原创乳腺癌药物市场2029年预计达477亿美元，CDK46抑制剂或成最大赢家！
160266175	韦一笑轻功:4	金庸说韦一笑轻功天下第一，到底何人教他？答案在天龙八部里
